case_id,jurisdiction,pdf,field_name,current_value,suggested_value,reason,confidence,edit_file,notes
us_0315,us,pdfs/case_0315_us.pdf,title,,,title 缺失、使用文件名或程序名,0.35,data/manual_overrides/us_overrides.json,
us_0316,us,pdfs/case_0316_us.pdf,summary,"要点：涉案专利题为“Corn event TC1507 and methods for detection thereof”，技术内容主要是：The invention provides DNA compositions that relate to transgenic insect resistant maize plants. Also provided are assays for detecting the presence of the maize TC1507 event based on the DNA sequence of the recombinant construct inserted into the maize genome and the DNA sequenc。请求人挑战claims 1–8；挑战基础包括§ 102、§ 112。实质判断上，PTAB/法院认为：After reviewing the entire record, we determine that Petitioner has not met its burden to show, by a preponderance of the evidence, that claims 1–8 of the '378 patent are unpatentable。最终结果：In consideration of the foregoing, it is hereby: ORDERED that Petitioner has not shown, by a preponderance of the evidence, that claims 1–8 of the '378 patent are unpatentable; and FURTHER ORDERED that, because this is a Final Written Decision, parties to the",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0316,us,pdfs/case_0316_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0317,us,pdfs/case_0317_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0318,us,pdfs/case_0318_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0319,us,pdfs/case_0319_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0320,us,pdfs/case_0320_us.pdf,summary,要点：涉案专利题为“Deodorant compositions”，技术内容主要是：A deodorant stick comprising: at least about 25% of a liquid triglyceride; at least one antimicrobial; a primary structurant with a melting point of at least about 50° C.; and less than 8% of secondary structurants having a melting point of at least about 60° C.; said stick being。请求人挑战claims 1–18；挑战基础包括§ 103、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利,,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0320,us,pdfs/case_0320_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0321,us,pdfs/case_0321_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0322,us,pdfs/case_0322_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0323,us,pdfs/case_0323_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0324,us,pdfs/case_0324_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0325,us,pdfs/case_0325_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0326,us,pdfs/case_0326_us.pdf,summary,"要点：涉案专利题为“Regulation analysis by cis reactivity, RACR”，技术内容主要是：Methods of detecting affinity interactions between at least two molecules of interest are provided. The method comprises: a. forming a plurality of interactors by coupling each molecule of interest with at least one nucleic acid moiety comprising an identification sequence elemen。挑战基础包括§ 103、35 U.S.C. § 103。最终结果：请求人未能证明被挑战权利要求不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0326,us,pdfs/case_0326_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0327,us,pdfs/case_0327_us.pdf,summary,"要点：涉案专利题为“Methods and compositions for evaluating genetic markers”，技术内容主要是：Aspects of the invention relates to methods and compositions that are useful to reduce bias and increase the reproducibility of multiplex analysis of genetic loci. In some configurations, predetermined preparative steps and/or nucleic acid sequence analysis techniques are used in。请求人挑战claims 1–9；挑战基础包括§ 102、§ 103、35 U.S.C. § 103。最终结果：请求人未能证明被挑战权利要求不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0327,us,pdfs/case_0327_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0328,us,pdfs/case_0328_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0329,us,pdfs/case_0329_us.pdf,patent_type,待确认,,patent_type 为其他或待确认,0.2,data/manual_overrides/us_overrides.json,
us_0329,us,pdfs/case_0329_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0330,us,pdfs/case_0330_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0331,us,pdfs/case_0331_us.pdf,summary,"要点：涉案专利题为“Compositions and methods for identification of a duplicate sequencing read”，技术内容主要是：The present invention provides methods, compositions and kits for detecting duplicate sequencing reads. In some embodiments, the duplicate sequencing reads are removed。挑战基础包括§ 102、§ 103、35 U.S.C. § 102、35 U.S.C. § 103。最终结果：被挑战权利要求被认定不可专利",,summary 过短或需要复核,0.2,data/manual_overrides/us_overrides.json,
us_0331,us,pdfs/case_0331_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0332,us,pdfs/case_0332_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
us_0333,us,pdfs/case_0333_us.pdf,drug_info,"{""drug_name"": """", ""active_ingredient"": """", ""product_name"": """", ""applicant"": """", ""application_number"": """", ""source"": ""unknown"", ""confidence"": 0, ""review_required"": true}",,药物信息缺失或置信度低,0,data/manual_overrides/us_overrides.json,
